Date,Open,High,Low,Close,Adj Close,Volume
05/08/91,436.790009,436.790009,436.790009,436.790009,436.790009,0
06/08/91,443.309998,443.309998,443.309998,443.309998,443.309998,0
07/08/91,443.420013,443.420013,443.420013,443.420013,443.420013,0
08/08/91,442.079987,442.079987,442.079987,442.079987,442.079987,0
09/08/91,439.720001,439.720001,439.720001,439.720001,439.720001,0
12/08/91,440.869995,440.869995,440.869995,440.869995,440.869995,0
13/08/91,442.709991,442.709991,442.709991,442.709991,442.709991,0
14/08/91,443.089996,443.089996,443.089996,443.089996,443.089996,0
15/08/91,442.470001,442.470001,442.470001,442.470001,442.470001,0
16/08/91,438.279999,438.279999,438.279999,438.279999,438.279999,0
19/08/91,428.01001,428.01001,428.01001,428.01001,428.01001,0
20/08/91,431.390015,431.390015,431.390015,431.390015,431.390015,0
21/08/91,444.079987,444.079987,444.079987,444.079987,444.079987,0
22/08/91,444.940002,444.940002,444.940002,444.940002,444.940002,0
23/08/91,448.170013,448.170013,448.170013,448.170013,448.170013,0
26/08/91,447.959991,447.959991,447.959991,447.959991,447.959991,0
27/08/91,447.160004,447.160004,447.160004,447.160004,447.160004,0
28/08/91,451.299988,451.299988,451.299988,451.299988,451.299988,0
29/08/91,451.119995,451.119995,451.119995,451.119995,451.119995,0
30/08/91,450.059998,450.059998,450.059998,450.059998,450.059998,0
03/09/91,446.390015,446.390015,446.390015,446.390015,446.390015,0
04/09/91,443.940002,443.940002,443.940002,443.940002,443.940002,0
05/09/91,443.01001,443.01001,443.01001,443.01001,443.01001,0
06/09/91,442.970001,442.970001,442.970001,442.970001,442.970001,0
09/09/91,442.529999,442.529999,442.529999,442.529999,442.529999,0
10/09/91,438.109985,438.109985,438.109985,438.109985,438.109985,0
11/09/91,438.720001,438.720001,438.720001,438.720001,438.720001,0
12/09/91,441.290009,441.290009,441.290009,441.290009,441.290009,0
13/09/91,437.029999,437.029999,437.029999,437.029999,437.029999,0
16/09/91,439.709991,439.709991,439.709991,439.709991,439.709991,0
17/09/91,439.429993,439.429993,439.429993,439.429993,439.429993,0
18/09/91,441.070007,441.070007,441.070007,441.070007,441.070007,0
19/09/91,441.779999,441.779999,441.779999,441.779999,441.779999,0
20/09/91,442.269989,442.269989,442.269989,442.269989,442.269989,0
23/09/91,440,440,440,440,440,0
24/09/91,442.209991,442.209991,442.209991,442.209991,442.209991,0
25/09/91,441.290009,441.290009,441.290009,441.290009,441.290009,0
26/09/91,440.850006,440.850006,440.850006,440.850006,440.850006,0
27/09/91,440.179993,440.179993,440.179993,440.179993,440.179993,0
30/09/91,442.529999,442.529999,442.529999,442.529999,442.529999,0
01/10/91,444.079987,444.079987,444.079987,444.079987,444.079987,0
02/10/91,443.01001,443.01001,443.01001,443.01001,443.01001,0
03/10/91,438.690002,438.690002,438.690002,438.690002,438.690002,0
04/10/91,435.220001,435.220001,435.220001,435.220001,435.220001,0
07/10/91,433.269989,433.269989,433.269989,433.269989,433.269989,0
08/10/91,434.630005,434.630005,434.630005,434.630005,434.630005,0
09/10/91,430.220001,430.220001,430.220001,430.220001,430.220001,0
10/10/91,434.5,434.5,434.5,434.5,434.5,0
11/10/91,435.600006,435.600006,435.600006,435.600006,435.600006,0
14/10/91,441.329987,441.329987,441.329987,441.329987,441.329987,0
15/10/91,446.540009,446.540009,446.540009,446.540009,446.540009,0
16/10/91,448.589996,448.589996,448.589996,448.589996,448.589996,0
17/10/91,447.600006,447.600006,447.600006,447.600006,447.600006,0
18/10/91,448.26001,448.26001,448.26001,448.26001,448.26001,0
21/10/91,445.450012,445.450012,445.450012,445.450012,445.450012,0
22/10/91,442.959991,442.959991,442.959991,442.959991,442.959991,0
23/10/91,443.079987,443.079987,443.079987,443.079987,443.079987,0
24/10/91,439.799988,439.799988,439.799988,439.799988,439.799988,0
25/10/91,438.839996,438.839996,438.839996,438.839996,438.839996,0
28/10/91,445.01001,445.01001,445.01001,445.01001,445.01001,0
29/10/91,447.359985,447.359985,447.359985,447.359985,447.359985,0
30/10/91,449.049988,449.049988,449.049988,449.049988,449.049988,0
31/10/91,448.480011,448.480011,448.480011,448.480011,448.480011,0
01/11/91,447.200012,447.200012,447.200012,447.200012,447.200012,0
04/11/91,446.380005,446.380005,446.380005,446.380005,446.380005,0
05/11/91,444.820007,444.820007,444.820007,444.820007,444.820007,0
06/11/91,446.369995,446.369995,446.369995,446.369995,446.369995,0
07/11/91,450.730011,450.730011,450.730011,450.730011,450.730011,0
08/11/91,450,450,450,450,450,0
11/11/91,450.26001,450.26001,450.26001,450.26001,450.26001,0
12/11/91,454.440002,454.440002,454.440002,454.440002,454.440002,0
13/11/91,455.25,455.25,455.25,455.25,455.25,0
14/11/91,455,455,455,455,455,0
15/11/91,438.359985,438.359985,438.359985,438.359985,438.359985,0
18/11/91,441.51001,441.51001,441.51001,441.51001,441.51001,0
19/11/91,434.859985,434.859985,434.859985,434.859985,434.859985,0
20/11/91,433.859985,433.859985,433.859985,433.859985,433.859985,0
21/11/91,435.619995,435.619995,435.619995,435.619995,435.619995,0
22/11/91,431.25,431.25,431.25,431.25,431.25,0
25/11/91,430.450012,430.450012,430.450012,430.450012,430.450012,0
26/11/91,433.450012,433.450012,433.450012,433.450012,433.450012,0
27/11/91,431.899994,431.899994,431.899994,431.899994,431.899994,0
29/11/91,430.410004,430.410004,430.410004,430.410004,430.410004,0
02/12/91,437.670013,437.670013,437.670013,437.670013,437.670013,0
03/12/91,437.269989,437.269989,437.269989,437.269989,437.269989,0
04/12/91,436.279999,436.279999,436.279999,436.279999,436.279999,0
05/12/91,433.220001,433.220001,433.220001,433.220001,433.220001,0
06/12/91,435.190002,435.190002,435.190002,435.190002,435.190002,0
09/12/91,434.299988,434.299988,434.299988,434.299988,434.299988,0
10/12/91,434.029999,434.029999,434.029999,434.029999,434.029999,0
11/12/91,433.809998,433.809998,433.809998,433.809998,433.809998,0
12/12/91,438.23999,438.23999,438.23999,438.23999,438.23999,0
13/12/91,441.600006,441.600006,441.600006,441.600006,441.600006,0
16/12/91,441.609985,441.609985,441.609985,441.609985,441.609985,0
17/12/91,439.690002,439.690002,439.690002,439.690002,439.690002,0
18/12/91,440.540009,440.540009,440.540009,440.540009,440.540009,0
19/12/91,439.440002,439.440002,439.440002,439.440002,439.440002,0
20/12/91,444.649994,444.649994,444.649994,444.649994,444.649994,0
23/12/91,455.890015,455.890015,455.890015,455.890015,455.890015,0
24/12/91,459.059998,459.059998,459.059998,459.059998,459.059998,0
26/12/91,465.420013,465.420013,465.420013,465.420013,465.420013,0
27/12/91,467.410004,467.410004,467.410004,467.410004,467.410004,0
30/12/91,477.390015,477.390015,477.390015,477.390015,477.390015,0
31/12/91,479.630005,479.630005,479.630005,479.630005,479.630005,0
02/01/92,479.839996,479.839996,479.839996,479.839996,479.839996,0
03/01/92,482.23999,482.23999,482.23999,482.23999,482.23999,0
06/01/92,480.850006,480.850006,480.850006,480.850006,480.850006,0
07/01/92,480.230011,480.230011,480.230011,480.230011,480.230011,0
08/01/92,481.029999,481.029999,481.029999,481.029999,481.029999,0
09/01/92,480.5,480.5,480.5,480.5,480.5,0
10/01/92,477.609985,477.609985,477.609985,477.609985,477.609985,0
13/01/92,476.75,476.75,476.75,476.75,476.75,0
14/01/92,483.779999,483.779999,483.779999,483.779999,483.779999,0
15/01/92,484.200012,484.200012,484.200012,484.200012,484.200012,0
16/01/92,481.269989,481.269989,481.269989,481.269989,481.269989,0
17/01/92,482.049988,482.049988,482.049988,482.049988,482.049988,0
20/01/92,479.170013,479.170013,479.170013,479.170013,479.170013,0
21/01/92,474.899994,474.899994,474.899994,474.899994,474.899994,0
22/01/92,481.220001,481.220001,481.220001,481.220001,481.220001,0
23/01/92,477.579987,477.579987,477.579987,477.579987,477.579987,0
24/01/92,478.179993,478.179993,478.179993,478.179993,478.179993,0
27/01/92,477.700012,477.700012,477.700012,477.700012,477.700012,0
28/01/92,477.730011,477.730011,477.730011,477.730011,477.730011,0
29/01/92,472.450012,472.450012,472.450012,472.450012,472.450012,0
30/01/92,473.940002,473.940002,473.940002,473.940002,473.940002,0
31/01/92,470.700012,470.700012,470.700012,470.700012,470.700012,0
03/02/92,471.679993,471.679993,471.679993,471.679993,471.679993,0
04/02/92,476.839996,476.839996,476.839996,476.839996,476.839996,0
05/02/92,477.019989,477.019989,477.019989,477.019989,477.019989,0
06/02/92,477.119995,477.119995,477.119995,477.119995,477.119995,0
07/02/92,474.070007,474.070007,474.070007,474.070007,474.070007,0
10/02/92,477.399994,477.399994,477.399994,477.399994,477.399994,0
11/02/92,477.440002,477.440002,477.440002,477.440002,477.440002,0
12/02/92,481.350006,481.350006,481.350006,481.350006,481.350006,0
13/02/92,477.410004,477.410004,477.410004,477.410004,477.410004,0
14/02/92,476.179993,476.179993,476.179993,476.179993,476.179993,0
18/02/92,470.320007,470.320007,470.320007,470.320007,470.320007,0
19/02/92,471.350006,471.350006,471.350006,471.350006,471.350006,0
20/02/92,477.890015,477.890015,477.890015,477.890015,477.890015,0
21/02/92,475.079987,475.079987,475.079987,475.079987,475.079987,0
24/02/92,476.130005,476.130005,476.130005,476.130005,476.130005,0
25/02/92,474.160004,474.160004,474.160004,474.160004,474.160004,0
26/02/92,479.820007,479.820007,479.820007,479.820007,479.820007,0
27/02/92,478.119995,478.119995,478.119995,478.119995,478.119995,0
28/02/92,476.790009,476.790009,476.790009,476.790009,476.790009,0
02/03/92,476.660004,476.660004,476.660004,476.660004,476.660004,0
03/03/92,477.279999,477.279999,477.279999,477.279999,477.279999,0
04/03/92,473.23999,473.23999,473.23999,473.23999,473.23999,0
05/03/92,470.01001,470.01001,470.01001,470.01001,470.01001,0
06/03/92,467.709991,467.709991,467.709991,467.709991,467.709991,0
09/03/92,468.700012,468.700012,468.700012,468.700012,468.700012,0
10/03/92,470.709991,470.709991,470.709991,470.709991,470.709991,0
11/03/92,467.410004,467.410004,467.410004,467.410004,467.410004,0
12/03/92,467.25,467.25,467.25,467.25,467.25,0
13/03/92,469.519989,469.519989,469.519989,469.519989,469.519989,0
16/03/92,470.179993,470.179993,470.179993,470.179993,470.179993,0
17/03/92,473.920013,473.920013,473.920013,473.920013,473.920013,0
18/03/92,473.420013,473.420013,473.420013,473.420013,473.420013,0
19/03/92,474.179993,474.179993,474.179993,474.179993,474.179993,0
20/03/92,475.920013,475.920013,475.920013,475.920013,475.920013,0
23/03/92,474.320007,474.320007,474.320007,474.320007,474.320007,0
24/03/92,473.130005,473.130005,473.130005,473.130005,473.130005,0
25/03/92,471.799988,471.799988,471.799988,471.799988,471.799988,0
26/03/92,472.209991,472.209991,472.209991,472.209991,472.209991,0
27/03/92,467.170013,467.170013,467.170013,467.170013,467.170013,0
30/03/92,466.700012,466.700012,466.700012,466.700012,466.700012,0
31/03/92,467.519989,467.519989,467.519989,467.519989,467.519989,0
01/04/92,468.160004,468.160004,468.160004,468.160004,468.160004,0
02/04/92,463.859985,463.859985,463.859985,463.859985,463.859985,0
03/04/92,465.109985,465.109985,465.109985,465.109985,465.109985,0
06/04/92,469.98999,469.98999,469.98999,469.98999,469.98999,0
07/04/92,461.290009,461.290009,461.290009,461.290009,461.290009,0
08/04/92,457.160004,457.160004,457.160004,457.160004,457.160004,0
09/04/92,464.320007,464.320007,464.320007,464.320007,464.320007,0
10/04/92,468.589996,468.589996,468.589996,468.589996,468.589996,0
13/04/92,470.679993,470.679993,470.679993,470.679993,470.679993,0
14/04/92,477.98999,477.98999,477.98999,477.98999,477.98999,0
15/04/92,482.5,482.5,482.5,482.5,482.5,0
16/04/92,482.25,482.25,482.25,482.25,482.25,0
20/04/92,475.470001,475.470001,475.470001,475.470001,475.470001,0
21/04/92,475.600006,475.600006,475.600006,475.600006,475.600006,0
22/04/92,475.079987,475.079987,475.079987,475.079987,475.079987,0
23/04/92,477.160004,477.160004,477.160004,477.160004,477.160004,0
24/04/92,474.200012,474.200012,474.200012,474.200012,474.200012,0
27/04/92,473.619995,473.619995,473.619995,473.619995,473.619995,0
28/04/92,474.470001,474.470001,474.470001,474.470001,474.470001,0
29/04/92,477.839996,477.839996,477.839996,477.839996,477.839996,0
30/04/92,481.25,481.25,481.25,481.25,481.25,0
01/05/92,478.450012,478.450012,478.450012,478.450012,478.450012,0
04/05/92,483.769989,483.769989,483.769989,483.769989,483.769989,0
05/05/92,483.76001,483.76001,483.76001,483.76001,483.76001,0
06/05/92,483.75,483.75,483.75,483.75,483.75,0
07/05/92,483.049988,483.049988,483.049988,483.049988,483.049988,0
08/05/92,483.299988,483.299988,483.299988,483.299988,483.299988,0
11/05/92,486.350006,486.350006,486.350006,486.350006,486.350006,0
12/05/92,483.829987,483.829987,483.829987,483.829987,483.829987,0
13/05/92,484.049988,484.049988,484.049988,484.049988,484.049988,0
14/05/92,480.23999,480.23999,480.23999,480.23999,480.23999,0
15/05/92,476.940002,476.940002,476.940002,476.940002,476.940002,0
18/05/92,480.290009,480.290009,480.290009,480.290009,480.290009,0
19/05/92,484.450012,484.450012,484.450012,484.450012,484.450012,0
20/05/92,483.339996,483.339996,483.339996,483.339996,483.339996,0
21/05/92,480.100006,480.100006,480.100006,480.100006,480.100006,0
22/05/92,481.859985,481.859985,481.859985,481.859985,481.859985,0
26/05/92,478.950012,478.950012,478.950012,478.950012,478.950012,0
27/05/92,479.850006,479.850006,479.850006,479.850006,479.850006,0
28/05/92,485.209991,485.209991,485.209991,485.209991,485.209991,0
29/05/92,483.600006,483.600006,483.600006,483.600006,483.600006,0
01/06/92,486.040009,486.040009,486.040009,486.040009,486.040009,0
02/06/92,481.769989,481.769989,481.769989,481.769989,481.769989,0
03/06/92,483.059998,483.059998,483.059998,483.059998,483.059998,0
04/06/92,481.570007,481.570007,481.570007,481.570007,481.570007,0
05/06/92,481.829987,481.829987,481.829987,481.829987,481.829987,0
08/06/92,481.73999,481.73999,481.73999,481.73999,481.73999,0
09/06/92,478.100006,478.100006,478.100006,478.100006,478.100006,0
10/06/92,474.829987,474.829987,474.829987,474.829987,474.829987,0
11/06/92,476.929993,476.929993,476.929993,476.929993,476.929993,0
12/06/92,477.779999,477.779999,477.779999,477.779999,477.779999,0
15/06/92,478.410004,478.410004,478.410004,478.410004,478.410004,0
16/06/92,476.160004,476.160004,476.160004,476.160004,476.160004,0
17/06/92,469.089996,469.089996,469.089996,469.089996,469.089996,0
18/06/92,467.589996,467.589996,467.589996,467.589996,467.589996,0
19/06/92,470.76001,470.76001,470.76001,470.76001,470.76001,0
22/06/92,470.450012,470.450012,470.450012,470.450012,470.450012,0
23/06/92,471.200012,471.200012,471.200012,471.200012,471.200012,0
24/06/92,471.209991,471.209991,471.209991,471.209991,471.209991,0
25/06/92,470.390015,470.390015,470.390015,470.390015,470.390015,0
26/06/92,470.899994,470.899994,470.899994,470.899994,470.899994,0
29/06/92,477.339996,477.339996,477.339996,477.339996,477.339996,0
30/06/92,476.410004,476.410004,476.410004,476.410004,476.410004,0
01/07/92,481.950012,481.950012,481.950012,481.950012,481.950012,0
02/07/92,480.660004,480.660004,480.660004,480.660004,480.660004,0
06/07/92,483.320007,483.320007,483.320007,483.320007,483.320007,0
07/07/92,477.869995,477.869995,477.869995,477.869995,477.869995,0
08/07/92,479.179993,479.179993,479.179993,479.179993,479.179993,0
09/07/92,483.829987,483.829987,483.829987,483.829987,483.829987,0
10/07/92,484.290009,484.290009,484.290009,484.290009,484.290009,0
13/07/92,484.589996,484.589996,484.589996,484.589996,484.589996,0
14/07/92,487.880005,487.880005,487.880005,487.880005,487.880005,0
15/07/92,487.209991,487.209991,487.209991,487.209991,487.209991,0
16/07/92,487.76001,487.76001,487.76001,487.76001,487.76001,0
17/07/92,485.529999,485.529999,485.529999,485.529999,485.529999,0
20/07/92,483.390015,483.390015,483.390015,483.390015,483.390015,0
21/07/92,483.410004,483.410004,483.410004,483.410004,483.410004,0
22/07/92,480.100006,480.100006,480.100006,480.100006,480.100006,0
23/07/92,481.450012,481.450012,481.450012,481.450012,481.450012,0
24/07/92,480.890015,480.890015,480.890015,480.890015,480.890015,0
27/07/92,480.920013,480.920013,480.920013,480.920013,480.920013,0
28/07/92,487.980011,487.980011,487.980011,487.980011,487.980011,0
29/07/92,493.519989,493.519989,493.519989,493.519989,493.519989,0
30/07/92,495.51001,495.51001,495.51001,495.51001,495.51001,0
31/07/92,495.869995,495.869995,495.869995,495.869995,495.869995,0
03/08/92,497.049988,497.049988,497.049988,497.049988,497.049988,0
04/08/92,496.390015,496.390015,496.390015,496.390015,496.390015,0
05/08/92,493.859985,493.859985,493.859985,493.859985,493.859985,0
06/08/92,492.160004,492.160004,492.160004,492.160004,492.160004,0
07/08/92,490.369995,490.369995,490.369995,490.369995,490.369995,0
10/08/92,491.220001,491.220001,491.220001,491.220001,491.220001,0
11/08/92,490.630005,490.630005,490.630005,490.630005,490.630005,0
12/08/92,489.350006,489.350006,489.350006,489.350006,489.350006,0
13/08/92,489.320007,489.320007,489.320007,489.320007,489.320007,0
14/08/92,491.959991,491.959991,491.959991,491.959991,491.959991,0
17/08/92,493.019989,493.019989,493.019989,493.019989,493.019989,0
18/08/92,493.829987,493.829987,493.829987,493.829987,493.829987,0
19/08/92,490.140015,490.140015,490.140015,490.140015,490.140015,0
20/08/92,490.26001,490.26001,490.26001,490.26001,490.26001,0
21/08/92,486.269989,486.269989,486.269989,486.269989,486.269989,0
24/08/92,481.48999,481.48999,481.48999,481.48999,481.48999,0
25/08/92,482.609985,482.609985,482.609985,482.609985,482.609985,0
26/08/92,484.940002,484.940002,484.940002,484.940002,484.940002,0
27/08/92,484.980011,484.980011,484.980011,484.980011,484.980011,0
28/08/92,486.519989,486.519989,486.519989,486.519989,486.519989,0
31/08/92,485.720001,485.720001,485.720001,485.720001,485.720001,0
01/09/92,488.230011,488.230011,488.230011,488.230011,488.230011,0
02/09/92,490.51001,490.51001,490.51001,490.51001,490.51001,0
03/09/92,490.540009,490.540009,490.540009,490.540009,490.540009,0
04/09/92,489.529999,489.529999,489.529999,489.529999,489.529999,0
08/09/92,486.459991,486.459991,486.459991,486.459991,486.459991,0
09/09/92,488.910004,488.910004,488.910004,488.910004,488.910004,0
10/09/92,493.140015,493.140015,493.140015,493.140015,493.140015,0
11/09/92,492.709991,492.709991,492.709991,492.709991,492.709991,0
14/09/92,499.609985,499.609985,499.609985,499.609985,499.609985,0
15/09/92,493.209991,493.209991,493.209991,493.209991,493.209991,0
16/09/92,493.380005,493.380005,493.380005,493.380005,493.380005,0
17/09/92,493.410004,493.410004,493.410004,493.410004,493.410004,0
18/09/92,496.929993,496.929993,496.929993,496.929993,496.929993,0
21/09/92,496.100006,496.100006,496.100006,496.100006,496.100006,0
22/09/92,490.23999,490.23999,490.23999,490.23999,490.23999,0
23/09/92,490.600006,490.600006,490.600006,490.600006,490.600006,0
24/09/92,492.040009,492.040009,492.040009,492.040009,492.040009,0
25/09/92,487.220001,487.220001,487.220001,487.220001,487.220001,0
28/09/92,489.980011,489.980011,489.980011,489.980011,489.980011,0
29/09/92,490.230011,490.230011,490.230011,490.230011,490.230011,0
30/09/92,491.429993,491.429993,491.429993,491.429993,491.429993,0
01/10/92,489.660004,489.660004,489.660004,489.660004,489.660004,0
02/10/92,482.820007,482.820007,482.820007,482.820007,482.820007,0
05/10/92,479.649994,479.649994,479.649994,479.649994,479.649994,0
06/10/92,479.209991,479.209991,479.209991,479.209991,479.209991,0
07/10/92,475.76001,475.76001,475.76001,475.76001,475.76001,0
08/10/92,479.920013,479.920013,479.920013,479.920013,479.920013,0
09/10/92,473.940002,473.940002,473.940002,473.940002,473.940002,0
12/10/92,479.570007,479.570007,479.570007,479.570007,479.570007,0
13/10/92,481.76001,481.76001,481.76001,481.76001,481.76001,0
14/10/92,481.850006,481.850006,481.850006,481.850006,481.850006,0
15/10/92,482.160004,482.160004,482.160004,482.160004,482.160004,0
16/10/92,484.670013,484.670013,484.670013,484.670013,484.670013,0
19/10/92,488.540009,488.540009,488.540009,488.540009,488.540009,0
20/10/92,489.149994,489.149994,489.149994,489.149994,489.149994,0
21/10/92,489.380005,489.380005,489.380005,489.380005,489.380005,0
22/10/92,488.470001,488.470001,488.470001,488.470001,488.470001,0
23/10/92,487.890015,487.890015,487.890015,487.890015,487.890015,0
26/10/92,492.410004,492.410004,492.410004,492.410004,492.410004,0
27/10/92,492.890015,492.890015,492.890015,492.890015,492.890015,0
28/10/92,494.829987,494.829987,494.829987,494.829987,494.829987,0
29/10/92,495.690002,495.690002,495.690002,495.690002,495.690002,0
30/10/92,493.130005,493.130005,493.130005,493.130005,493.130005,0
02/11/92,498.079987,498.079987,498.079987,498.079987,498.079987,0
03/11/92,494.890015,494.890015,494.890015,494.890015,494.890015,0
04/11/92,491.700012,491.700012,491.700012,491.700012,491.700012,0
05/11/92,493.48999,493.48999,493.48999,493.48999,493.48999,0
06/11/92,492.809998,492.809998,492.809998,492.809998,492.809998,0
09/11/92,494.049988,494.049988,494.049988,494.049988,494.049988,0
10/11/92,494.119995,494.119995,494.119995,494.119995,494.119995,0
11/11/92,498.339996,498.339996,498.339996,498.339996,498.339996,0
12/11/92,499.170013,499.170013,499.170013,499.170013,499.170013,0
13/11/92,498.690002,498.690002,498.690002,498.690002,498.690002,0
16/11/92,496.76001,496.76001,496.76001,496.76001,496.76001,0
17/11/92,495.200012,495.200012,495.200012,495.200012,495.200012,0
18/11/92,499.440002,499.440002,499.440002,499.440002,499.440002,0
19/11/92,500.369995,500.369995,500.369995,500.369995,500.369995,0
20/11/92,504,504,504,504,504,0
23/11/92,502.26001,502.26001,502.26001,502.26001,502.26001,0
24/11/92,505.350006,505.350006,505.350006,505.350006,505.350006,0
25/11/92,507.26001,507.26001,507.26001,507.26001,507.26001,0
27/11/92,508.420013,508.420013,508.420013,508.420013,508.420013,0
30/11/92,509.920013,509.920013,509.920013,509.920013,509.920013,0
01/12/92,509.420013,509.420013,509.420013,509.420013,509.420013,0
02/12/92,508.440002,508.440002,508.440002,508.440002,508.440002,0
03/12/92,508.48999,508.48999,508.48999,508.48999,508.48999,0
04/12/92,511.070007,511.070007,511.070007,511.070007,511.070007,0
07/12/92,514.97998,514.97998,514.97998,514.97998,514.97998,0
08/12/92,516.98999,516.98999,516.98999,516.98999,516.98999,0
09/12/92,515.580017,515.580017,515.580017,515.580017,515.580017,0
10/12/92,514.390015,514.390015,514.390015,514.390015,514.390015,0
11/12/92,513.330017,513.330017,513.330017,513.330017,513.330017,0
14/12/92,512.309998,512.309998,512.309998,512.309998,512.309998,0
15/12/92,512.030029,512.030029,512.030029,512.030029,512.030029,0
16/12/92,510.790009,510.790009,510.790009,510.790009,510.790009,0
17/12/92,515.450012,515.450012,515.450012,515.450012,515.450012,0
18/12/92,522.380005,522.380005,522.380005,522.380005,522.380005,0
21/12/92,521.700012,521.700012,521.700012,521.700012,521.700012,0
22/12/92,521.23999,521.23999,521.23999,521.23999,521.23999,0
23/12/92,519.73999,519.73999,519.73999,519.73999,519.73999,0
24/12/92,520.890015,520.890015,520.890015,520.890015,520.890015,0
28/12/92,520.190002,520.190002,520.190002,520.190002,520.190002,0
29/12/92,518.830017,518.830017,518.830017,518.830017,518.830017,0
30/12/92,519.840027,519.840027,519.840027,519.840027,519.840027,0
31/12/92,516.179993,516.179993,516.179993,516.179993,516.179993,0
04/01/93,516,516,516,516,516,0
05/01/93,514.859985,514.859985,514.859985,514.859985,514.859985,0
06/01/93,515.080017,515.080017,515.080017,515.080017,515.080017,0
07/01/93,510.579987,510.579987,510.579987,510.579987,510.579987,0
08/01/93,508.609985,508.609985,508.609985,508.609985,508.609985,0
11/01/93,510.899994,510.899994,510.899994,510.899994,510.899994,0
12/01/93,511.01001,511.01001,511.01001,511.01001,511.01001,0
13/01/93,513.409973,513.409973,513.409973,513.409973,513.409973,0
14/01/93,516.859985,516.859985,516.859985,516.859985,516.859985,0
15/01/93,518.349976,518.349976,518.349976,518.349976,518.349976,0
18/01/93,517.97998,517.97998,517.97998,517.97998,517.97998,0
19/01/93,515.969971,515.969971,515.969971,515.969971,515.969971,0
20/01/93,513.880005,513.880005,513.880005,513.880005,513.880005,0
21/01/93,516.400024,516.400024,516.400024,516.400024,516.400024,0
22/01/93,517.130005,517.130005,517.130005,517.130005,517.130005,0
25/01/93,521.869995,521.869995,521.869995,521.869995,521.869995,0
26/01/93,521.859985,521.859985,521.859985,521.859985,521.859985,0
27/01/93,519.679993,519.679993,519.679993,519.679993,519.679993,0
28/01/93,520.330017,520.330017,520.330017,520.330017,520.330017,0
29/01/93,520.48999,520.48999,520.48999,520.48999,520.48999,0
01/02/93,525.030029,525.030029,525.030029,525.030029,525.030029,0
02/02/93,525.219971,525.219971,525.219971,525.219971,525.219971,0
03/02/93,530.75,530.75,530.75,530.75,530.75,0
04/02/93,533.890015,533.890015,533.890015,533.890015,533.890015,0
05/02/93,533.190002,533.190002,533.190002,533.190002,533.190002,0
08/02/93,532.130005,532.130005,532.130005,532.130005,532.130005,0
09/02/93,529.26001,529.26001,529.26001,529.26001,529.26001,0
10/02/93,530.359985,530.359985,530.359985,530.359985,530.359985,0
11/02/93,532.070007,532.070007,532.070007,532.070007,532.070007,0
12/02/93,528.52002,528.52002,528.52002,528.52002,528.52002,0
16/02/93,515.919983,515.919983,515.919983,515.919983,515.919983,0
17/02/93,515.219971,515.219971,515.219971,515.219971,515.219971,0
18/02/93,513.590027,513.590027,513.590027,513.590027,513.590027,0
19/02/93,516.369995,516.369995,516.369995,516.369995,516.369995,0
22/02/93,517.700012,517.700012,517.700012,517.700012,517.700012,0
23/02/93,517.299988,517.299988,517.299988,517.299988,517.299988,0
24/02/93,524.559998,524.559998,524.559998,524.559998,524.559998,0
25/02/93,526.320007,526.320007,526.320007,526.320007,526.320007,0
26/02/93,527.590027,527.590027,527.590027,527.590027,527.590027,0
01/03/93,526.070007,526.070007,526.070007,526.070007,526.070007,0
02/03/93,533.210022,533.210022,533.210022,533.210022,533.210022,0
03/03/93,534.950012,534.950012,534.950012,534.950012,534.950012,0
04/03/93,532.719971,532.719971,532.719971,532.719971,532.719971,0
05/03/93,531.369995,531.369995,531.369995,531.369995,531.369995,0
08/03/93,541.669983,541.669983,541.669983,541.669983,541.669983,0
09/03/93,541.429993,541.429993,541.429993,541.429993,541.429993,0
10/03/93,543.72998,543.72998,543.72998,543.72998,543.72998,0
11/03/93,540.640015,540.640015,540.640015,540.640015,540.640015,0
12/03/93,536.02002,536.02002,536.02002,536.02002,536.02002,0
15/03/93,537.950012,537.950012,537.950012,537.950012,537.950012,0
16/03/93,537.919983,537.919983,537.919983,537.919983,537.919983,0
17/03/93,534.299988,534.299988,534.299988,534.299988,534.299988,0
18/03/93,538.570007,538.570007,538.570007,538.570007,538.570007,0
19/03/93,536.530029,536.530029,536.530029,536.530029,536.530029,0
22/03/93,534.98999,534.98999,534.98999,534.98999,534.98999,0
23/03/93,534.849976,534.849976,534.849976,534.849976,534.849976,0
24/03/93,534.030029,534.030029,534.030029,534.030029,534.030029,0
25/03/93,537.619995,537.619995,537.619995,537.619995,537.619995,0
26/03/93,533.929993,533.929993,533.929993,533.929993,533.929993,0
29/03/93,537.590027,537.590027,537.590027,537.590027,537.590027,0
30/03/93,539.059998,539.059998,539.059998,539.059998,539.059998,0
31/03/93,538.719971,538.719971,538.719971,538.719971,538.719971,0
01/04/93,537.090027,537.090027,537.090027,537.090027,537.090027,0
02/04/93,526.710022,526.710022,526.710022,526.710022,526.710022,0
05/04/93,527.849976,527.849976,527.849976,527.849976,527.849976,0
06/04/93,526.5,526.5,526.5,526.5,526.5,0
07/04/93,528.369995,528.369995,528.369995,528.369995,528.369995,0
08/04/93,527.349976,527.349976,527.349976,527.349976,527.349976,0
12/04/93,535.150024,535.150024,535.150024,535.150024,535.150024,0
